id	emolabel	emolevel	tag
lijn002vlug01_01.TEI.2.text.body.div.div.sp.702.s.2	Verdriet	Emotie	smart
lijn002vlug01_01.TEI.2.text.body.div.div.stage.727.s.1	Wanhoop	EmotioneleHandeling	zich doodsteeken
lijn002vlug01_01.TEI.2.text.body.div.div.stage.727.s.1	Verdriet	EmotioneleHandeling	zich doodsteeken
lijn002vlug01_01.TEI.2.text.body.div.div.sp.783.s.1	Berusting	Emotie	te vreên
ling001ontd01_01.TEI.2.text.body.div.div.lg.200.s.1	Blijdschap	Emotie	vrolyk
ling001ontd01_01.TEI.2.text.body.div.div.lg.200.s.1	Overig	Lichaamsdeel	harten
ling001ontd01_01.TEI.2.text.body.div.div.lg.200.s.1	Overig	Emotie	pyn
ling001ontd01_01.TEI.2.text.body.div.div.sp.214.s.1	Wrevel	Emotie	verdriet
ling001ontd01_01.TEI.2.text.body.div.div.sp.214.s.1	Schaamte	Emotie	schaamt
ling001ontd01_01.TEI.2.text.body.div.div.sp.230.s.1	Wrevel	EmotioneleHandeling	kijf
ling001ontd01_01.TEI.2.text.body.div.div.sp.270.s.1	Woede	EmotioneleHandeling	kyven
ling001ontd01_01.TEI.2.text.body.div.div.sp.326.s.3	Woede	EmotioneleHandeling	raad
ling001ontd01_01.TEI.2.text.body.div.div.sp.326.s.3	Woede	EmotioneleHandeling	tiert
ling001ontd01_01.TEI.2.text.body.div.div.sp.326.s.3	Woede	EmotioneleHandeling	dreigtme
ling001ontd01_01.TEI.2.text.body.div.div.sp.326.s.3	Wraakzucht	EmotioneleHandeling	dreigtme
ling001ontd01_01.TEI.2.text.body.div.div.sp.332.s.1	Woede	Emotie	ontstélje
ling001ontd01_01.TEI.2.text.body.div.div.sp.342.s.2	Woede	EmotioneleHandeling	ky ven
ling001ontd01_01.TEI.2.text.body.div.div.sp.342.s.3	Wroeging	Emotie	berouwen
ling001ontd01_01.TEI.2.text.body.div.div.sp.356.s.1	Woede	EmotioneleHandeling	graauwen
ling001ontd01_01.TEI.2.text.body.div.div.sp.356.s.2	Woede	EmotioneleHandeling	snaauwen
ling001ontd01_01.TEI.2.text.body.div.div.sp.435.s.1	Bedruktheid	Emotie	bedrukt
ling001ontd01_01.TEI.2.text.body.div.div.sp.499.s.1	Bezorgdheid	Lichaamswerking	men hart is zo benaauwd
ling001ontd01_01.TEI.2.text.body.div.div.sp.499.s.1	Bezorgdheid	Lichaamsdeel	hart
ling001ontd01_01.TEI.2.text.body.div.div.sp.505.s.2	Angst	Emotie	bevreest
ling001ontd01_01.TEI.2.text.body.div.div.sp.511.s.1	Verdriet	Lichaamswerking	stierf van rouw
ling001ontd01_01.TEI.2.text.body.div.div.sp.511.s.1	Verdriet	Emotie	rouw
ling001ontd01_01.TEI.2.text.body.div.div.sp.511.s.1	Gemis	Lichaamswerking	stierf van rouw
ling001ontd01_01.TEI.2.text.body.div.div.sp.511.s.1	Gemis	Emotie	rouw
ling001ontd01_01.TEI.2.text.body.div.div.sp.518.s.2	Liefde	Emotie	liefde
ling001ontd01_01.TEI.2.text.body.div.div.sp.523.s.2	Verdriet	Emotie	droevig
ling001ontd01_01.TEI.2.text.body.div.div.sp.523.s.2	Verdriet	Lichaamsdeel	hart
ling001ontd01_01.TEI.2.text.body.div.div.sp.568.s.1	Angst	Emotie	vreezen
ling001ontd01_01.TEI.2.text.body.div.div.sp.586.s.1	Verdriet	Emotie	mistroostig
ling001ontd01_01.TEI.2.text.body.div.div.sp.586.s.1	Angst	Emotie	vrees
ling001ontd01_01.TEI.2.text.body.div.div.sp.591.s.1	Liefde	Emotie	lief
ling001ontd01_01.TEI.2.text.body.div.div.sp.596.s.1	Liefde	Emotie	mind
ling001ontd01_01.TEI.2.text.body.div.div.sp.622.s.2	Achterdocht	Emotie	achterdocht
ling001ontd01_01.TEI.2.text.body.div.div.sp.622.s.2	Verdriet	Emotie	bedroefd
ling001ontd01_01.TEI.2.text.body.div.div.sp.622.s.3	Opluchting	Emotie	vreugd
ling001ontd01_01.TEI.2.text.body.div.div.sp.622.s.3	Blijdschap	Emotie	vreugd
ling001ontd01_01.TEI.2.text.body.div.div.sp.654.s.1	Blijdschap	Emotie	vreugd
ling001ontd01_01.TEI.2.text.body.div.div.sp.654.s.1	Liefde	Lichaamsdeel	hart
ling001ontd01_01.TEI.2.text.body.div.div.sp.654.s.1	Liefde	EmotioneleHandeling	hart overgeeven
ling001ontd01_01.TEI.2.text.body.div.div.sp.654.s.1	Toewijding	Lichaamsdeel	hart
ling001ontd01_01.TEI.2.text.body.div.div.sp.654.s.1	Toewijding	EmotioneleHandeling	hart overgeeven
ling001ontd01_01.TEI.2.text.body.div.div.sp.683.s.3	Verlangen	Lichaamswerking	lust
ling001ontd01_01.TEI.2.text.body.div.div.sp.683.s.3	Blijdschap	Lichaamsdeel	borst
ling001ontd01_01.TEI.2.text.body.div.div.sp.683.s.3	Blijdschap	Emotie	vrolyk
ling001ontd01_01.TEI.2.text.body.div.div.sp.715.s.1	Verdriet	Emotie	verdriet
ling001ontd01_01.TEI.2.text.body.div.div.sp.715.s.1	Liefde	Emotie	mind
ling001ontd01_01.TEI.2.text.body.div.div.sp.737.s.2	Bedruktheid	Emotie	drukkig
ling001ontd01_01.TEI.2.text.body.div.div.sp.747.s.2	Liefde	Emotie	liefde
ling001ontd01_01.TEI.2.text.body.div.div.sp.747.s.3	Verdriet	Lichaamswerking	schrei
ling001ontd01_01.TEI.2.text.body.div.div.sp.747.s.3	Ontroering	Emotie	bewoogen
ling001ontd01_01.TEI.2.text.body.div.div.sp.747.s.3	Ontroering	EmotioneleHandeling	parst me traanen uit men oogen
ling001ontd01_01.TEI.2.text.body.div.div.sp.747.s.3	Ontroering	Lichaamsdeel	traanen
ling001ontd01_01.TEI.2.text.body.div.div.sp.747.s.3	Ontroering	Lichaamsdeel	oogen
ling001ontd01_01.TEI.2.text.body.div.div.sp.751.s.1	Verdriet	Emotie	verdriet
ling001ontd01_01.TEI.2.text.body.div.div.sp.846.s.4	Bezorgdheid	Lichaamswerking	leeden beeven
ling001ontd01_01.TEI.2.text.body.div.div.sp.846.s.4	Bezorgdheid	Emotie	leeden
ling001ontd01_01.TEI.2.text.body.div.div.sp.862.s.1	Woede	Lichaamswerking	raazen
ling001ontd01_01.TEI.2.text.body.div.div.sp.902.s.2	Teleurstelling	Emotie	stérf
ling001ontd01_01.TEI.2.text.body.div.div.sp.902.s.2	Verdriet	Emotie	stérf
ling001ontd01_01.TEI.2.text.body.div.div.sp.937.s.1	Verdriet	Lichaamswerking	geschrei
ling001ontd01_01.TEI.2.text.body.div.div.sp.950.s.1	Verdriet	Emotie	leet
ling001ontd01_01.TEI.2.text.body.div.div.sp.970.s.4	Bezorgdheid	Emotie	ongerust
ling001ontd01_01.TEI.2.text.body.div.div.sp.990.s.1	Achterdocht	Emotie	misvertrouwen
ling001ontd01_01.TEI.2.text.body.div.div.sp.1052.s.3	Liefde	EmotioneleHandeling	gekust
ling001ontd01_01.TEI.2.text.body.div.div.sp.1077.s.1	Bedruktheid	Lichaamsdeel	hoofd
ling001ontd01_01.TEI.2.text.body.div.sp.1135.s.2	Blijdschap	Lichaamsdeel	borst
ling001ontd01_01.TEI.2.text.body.div.sp.1135.s.2	Blijdschap	Emotie	vrolyk
ling001ontd01_01.TEI.2.text.body.div.sp.1135.s.2	Blijdschap	Emotie	vreugd
ling001ontd01_01.TEI.2.text.body.div.div.sp.1291.s.1	Overig	Lichaamsdeel	hart
ling001ontd01_01.TEI.2.text.body.div.div.sp.1291.s.1	Overig	Emotie	swierig
ling001ontd01_01.TEI.2.text.body.div.div.sp.1343.s.1	Blijdschap	Emotie	vreugd
ling001ontd01_01.TEI.2.text.body.div.div.sp.1560.s.1	Liefde	Emotie	erlieb
ling001ontd01_01.TEI.2.text.body.div.div.sp.1560.s.1	Verdriet	Lichaamsdeel	harts
ling001ontd01_01.TEI.2.text.body.div.div.sp.1560.s.1	Verdriet	Emotie	weê
ling001ontd01_01.TEI.2.text.body.div.div.sp.1650.s.3	Woede	Emotie	kwaad
ling001ontd01_01.TEI.2.text.body.div.div.sp.1659.s.3	Verwondering	Emotie	verrast
ling001ontd01_01.TEI.2.text.body.div.div.sp.1671.s.3	Angst	Emotie	schrik
ling001ontd01_01.TEI.2.text.body.div.div.sp.1705.s.2	Overig	Emotie	ontstéllen
ling001ontd01_01.TEI.2.text.body.div.div.sp.1880.s.1	Woede	EmotioneleHandeling	getier
ling001ontd01_01.TEI.2.text.body.div.div.sp.1970.s.3	Woede	EmotioneleHandeling	drink
ling001ontd01_01.TEI.2.text.body.div.div.sp.1970.s.3	Woede	Emotie	kwaadheid
ling001ontd01_01.TEI.2.text.body.div.div.sp.1970.s.3	Woede	Lichaamsdeel	bloed
ling001ontd01_01.TEI.2.text.body.div.sp.2056.s.2	Blijdschap	Lichaamsdeel	hart
ling001ontd01_01.TEI.2.text.body.div.sp.2056.s.2	Blijdschap	Lichaamswerking	springt op
ling001ontd01_01.TEI.2.text.body.div.sp.2056.s.2	Blijdschap	Emotie	vreugd
ling001ontd01_01.TEI.2.text.body.div.sp.2108.s.3	Angst	Emotie	vreezen
ling001ontd01_01.TEI.2.text.body.div.sp.2113.s.1	Verwondering	Emotie	ontsteltenis
ling001ontd01_01.TEI.2.text.body.div.sp.2113.s.1	Bezorgdheid	Emotie	ontsteltenis
ling001ontd01_01.TEI.2.text.body.div.div.sp.2179.s.2	Bedruktheid	Lichaamsdeel	hooft
ling001ontd01_01.TEI.2.text.body.div.div.sp.2179.s.3	Overig	Emotie	ontstélt
ling001ontd01_01.TEI.2.text.body.div.div.sp.2314.s.2	Verwondering	Emotie	ontstéltenis
ling001ontd01_01.TEI.2.text.body.div.div.sp.2314.s.5	Verdriet	Lichaamsdeel	zinnen
ling001ontd01_01.TEI.2.text.body.div.div.sp.2410.s.3	Schaamte	Emotie	spót
ling001ontd01_01.TEI.2.text.body.div.div.sp.2410.s.3	Overig	Emotie	spót
ling001ontd01_01.TEI.2.text.body.div.div.sp.2438.s.3	Blijdschap	Emotie	vrolyk
ling001ontd01_01.TEI.2.text.body.div.div.sp.2485.s.8	Wanhoop	Emotie	desperaat
ling001ontd01_01.TEI.2.text.body.div.div.sp.2485.s.12	Bedruktheid	Lichaamswerking	benaauwt
ling001ontd01_01.TEI.2.text.body.div.div.sp.2485.s.12	Angst	Lichaamswerking	benaauwt
ling001ontd01_01.TEI.2.text.body.div.div.sp.2534.s.2	Angst	Emotie	vreezen
ling001ontd01_01.TEI.2.text.body.div.div.sp.2548.s.2	Angst	Emotie	bang
ling001ontd01_01.TEI.2.text.body.div.div.sp.2681.s.2	Angst	Lichaamsdeel	leeden
ling001ontd01_01.TEI.2.text.body.div.div.sp.2681.s.2	Angst	Lichaamswerking	beeven
ling001ontd01_01.TEI.2.text.body.div.div.sp.2681.s.2	Angst	Emotie	schrik
ling001ontd01_01.TEI.2.text.body.div.div.sp.2752.s.3	Wraakzucht	EmotioneleHandeling	jou opstaande voet doorsteek
meij001verl01_01.TEI.2.text.body.div.div.sp.2464.s.3	Angst	Lichaamswerking	mijn ' handt schrikt voor verraadt
meij001verl01_01.TEI.2.text.body.div.div.sp.2464.s.3	Angst	Lichaamsdeel	handt
meij001verl01_01.TEI.2.text.body.div.div.sp.2464.s.3	Angst	Emotie	schrikt
meij001verl01_01.TEI.2.text.body.div.div.sp.2464.s.3	Walging	Lichaamswerking	mijn hart walght van bedrógh
meij001verl01_01.TEI.2.text.body.div.div.sp.2464.s.3	Walging	Lichaamsdeel	hart
meij001verl01_01.TEI.2.text.body.div.div.sp.2464.s.3	Walging	Emotie	walght
meij001verl01_01.TEI.2.text.body.div.div.sp.2613.s.1	Verlangen	Emotie	min
meij001verl01_01.TEI.2.text.body.div.div.sp.2613.s.1	Liefde	Emotie	min
meij001verl01_01.TEI.2.text.body.div.div.sp.2616.s.1	Verlangen	Emotie	min
meij001verl01_01.TEI.2.text.body.div.div.sp.2616.s.1	Liefde	Emotie	min
meij001verl01_01.TEI.2.text.body.div.div.sp.2625.s.1	Verlangen	Lichaamswerking	hart kon blaaken
meij001verl01_01.TEI.2.text.body.div.div.sp.2625.s.1	Verlangen	Lichaamsdeel	hart
meij001verl01_01.TEI.2.text.body.div.div.sp.2625.s.1	Liefde	Lichaamswerking	hart kon blaaken
meij001verl01_01.TEI.2.text.body.div.div.sp.2625.s.1	Liefde	Lichaamsdeel	hart
meij001verl01_01.TEI.2.text.body.div.div.sp.2631.s.1	Liefde	Lichaamsdeel	hart
meij001verl01_01.TEI.2.text.body.div.div.sp.2631.s.1	Wraakzucht	Emotie	wraake
meij001verl01_01.TEI.2.text.body.div.div.sp.2639.s.1	Liefde	Emotie	liefde
meij001verl01_01.TEI.2.text.body.div.div.sp.2657.s.1	Angst	Emotie	moed'loosheidt
meij001verl01_01.TEI.2.text.body.div.div.sp.2657.s.1	Angst	Emotie	vrees
meij001verl01_01.TEI.2.text.body.div.div.sp.2657.s.4	Angst	Emotie	lafhartigheidt
meij001verl01_01.TEI.2.text.body.div.div.sp.2657.s.5	Wroeging	Emotie	naberouw
meij001verl01_01.TEI.2.text.body.div.div.sp.2657.s.5	Wraakzucht	Emotie	wraakzucht
meij001verl01_01.TEI.2.text.body.div.div.sp.2689.s.3	Verdriet	Emotie	droeve
meij001verl01_01.TEI.2.text.body.div.div.sp.2744.s.15	Angst	EmotioneleHandeling	vlucht
meij001verl01_01.TEI.2.text.body.div.div.sp.2744.s.15	Angst	EmotioneleHandeling	bergh
meij001verl01_01.TEI.2.text.body.div.div.sp.2754.s.3	Angst	Emotie	schrik
meij001verl01_01.TEI.2.text.body.div.div.sp.2818.s.2	Liefde	Lichaamswerking	minnevlam
meij001verl01_01.TEI.2.text.body.div.div.sp.2818.s.6	Angst	Lichaamswerking	doof uit dat laffe vuur
meij001verl01_01.TEI.2.text.body.div.div.sp.2818.s.6	Angst	Emotie	laffe
meij001verl01_01.TEI.2.text.body.div.div.sp.2818.s.6	Wraakzucht	Lichaamswerking	ontsteeke uw ' boezem
meij001verl01_01.TEI.2.text.body.div.div.sp.2818.s.6	Wraakzucht	Lichaamsdeel	boezem
meij001verl01_01.TEI.2.text.body.div.div.sp.2825.s.1	Verdriet	Emotie	bedroefdt
meij001verl01_01.TEI.2.text.body.div.div.sp.2825.s.1	Verdriet	Lichaamsdeel	ghezicht
meij001verl01_01.TEI.2.text.body.div.div.sp.2832.s.1	Verwondering	Lichaamswerking	mijn hart beghint allengs te buighen
meij001verl01_01.TEI.2.text.body.div.div.sp.2832.s.1	Verwondering	Lichaamsdeel	hart
meij001verl01_01.TEI.2.text.body.div.div.sp.2987.s.3	Angst	Emotie	verschrikken
meij001verl01_01.TEI.2.text.body.div.div.sp.2987.s.3	Angst	Lichaamswerking	verschrikken
meij001verl01_01.TEI.2.text.body.div.div.sp.2987.s.3	Angst	Lichaamswerking	deizen
meij001verl01_01.TEI.2.text.body.div.div.sp.3033.s.1	Bezorgdheid	Emotie	zórghe
meij001verl01_01.TEI.2.text.body.div.div.sp.3033.s.1	Bedruktheid	Emotie	zórghe
meij001verl01_01.TEI.2.text.body.div.div.sp.3033.s.1	Jaloezie	Emotie	nijdt
meij001verl01_01.TEI.2.text.body.div.div.sp.3033.s.1	Woede	Emotie	nijdt
meij001verl01_01.TEI.2.text.body.div.div.sp.3033.s.1	Haat	Emotie	haat
meij001verl01_01.TEI.2.text.body.div.div.sp.3053.s.1	Woede	Emotie	nijdt
meij001verl01_01.TEI.2.text.body.div.div.sp.3053.s.1	Jaloezie	Emotie	nijdt
meij001verl01_01.TEI.2.text.body.div.div.sp.3053.s.1	Haat	Emotie	haat
meij001verl01_01.TEI.2.text.body.div.div.sp.3053.s.2	Liefde	Emotie	broederliefd
meij001verl01_01.TEI.2.text.body.div.div.sp.3053.s.2	Toewijding	Emotie	vriendschap
meij001verl01_01.TEI.2.text.body.div.div.sp.3053.s.2	Liefde	Emotie	vriendschap
meij001verl01_01.TEI.2.text.body.div.div.sp.3053.s.2	Verdriet	Emotie	smart
meij001verl01_01.TEI.2.text.body.div.div.sp.3053.s.3	Geluk	Emotie	gheluk
meij001verl01_01.TEI.2.text.body.div.div.sp.3053.s.3	Ongeluk	Emotie	onluks
meij001verl01_01.TEI.2.text.body.div.div.sp.3053.s.4	Geluk	Emotie	gheluk
meij001verl01_01.TEI.2.text.body.div.div.sp.3053.s.4	Verdriet	Lichaamswerking	verdriet , welk onze boezems scheurt
meij001verl01_01.TEI.2.text.body.div.div.sp.3053.s.4	Verdriet	Emotie	verdriet
meij001verl01_01.TEI.2.text.body.div.div.sp.3053.s.4	Verdriet	Lichaamsdeel	boezems
meij001verl01_01.TEI.2.text.body.div.div.sp.3063.s.1	Liefde	Emotie	broederliefde
meij001verl01_01.TEI.2.text.body.div.div.sp.3063.s.1	Trouw	Emotie	broederliefde
meij001verl01_01.TEI.2.text.body.div.div.sp.3063.s.1	Liefde	Emotie	vriendschap
meij001verl01_01.TEI.2.text.body.div.div.sp.3063.s.1	Trouw	Emotie	vriendschap
meij001verl01_01.TEI.2.text.body.div.div.sp.3063.s.1	Schaamte	Emotie	schroom
meij001verl01_01.TEI.2.text.body.div.div.sp.3075.s.1	Liefde	Emotie	minne
meij001verl01_01.TEI.2.text.body.div.div.sp.3075.s.1	Liefde	Emotie	bemindt
meij001verl01_01.TEI.2.text.body.div.div.sp.3075.s.2	Verdriet	Emotie	verdriet
meij001verl01_01.TEI.2.text.body.div.div.sp.3083.s.1	Liefde	EmotioneleHandeling	omhels
meij001verl01_01.TEI.2.text.body.div.div.sp.3083.s.1	Blijdschap	Emotie	vernoeghdt
meij001verl01_01.TEI.2.text.body.div.div.sp.3083.s.1	Geluk	Emotie	ghelukkigh
meij001verl01_01.TEI.2.text.body.div.div.sp.3089.s.1	Verdriet	Emotie	droeffenis
meij001verl01_01.TEI.2.text.body.div.div.sp.3124.s.1	Liefde	Emotie	mint
meij001verl01_01.TEI.2.text.body.div.div.sp.3136.s.1	Liefde	Emotie	mint
meij001verl01_01.TEI.2.text.body.div.div.sp.3136.s.2	Wanhoop	Lichaamswerking	bezwyke
meij001verl01_01.TEI.2.text.body.div.div.sp.3136.s.2	Liefde	Lichaamswerking	bezwyke
meij001verl01_01.TEI.2.text.body.div.div.sp.3136.s.4	Liefde	Lichaamswerking	't hart ontvonkt , met minneghloedt
meij001verl01_01.TEI.2.text.body.div.div.sp.3136.s.4	Liefde	Lichaamsdeel	hart
meij001verl01_01.TEI.2.text.body.div.div.sp.3136.s.4	Liefde	Emotie	minneghloedt
meij001verl01_01.TEI.2.text.body.div.div.sp.3153.s.1	Trouw	Emotie	broederliefde
meij001verl01_01.TEI.2.text.body.div.div.sp.3153.s.1	Liefde	Emotie	broederliefde
meij001verl01_01.TEI.2.text.body.div.div.sp.3157.s.1	Liefde	Emotie	vrouwemin
meij001verl01_01.TEI.2.text.body.div.div.sp.3174.s.1	Trouw	Emotie	broederliefde
meij001verl01_01.TEI.2.text.body.div.div.sp.3174.s.1	Liefde	Emotie	broederliefde
meij001verl01_01.TEI.2.text.body.div.div.sp.3174.s.1	Liefde	Lichaamswerking	minnebrandt
meij001verl01_01.TEI.2.text.body.div.div.sp.3174.s.1	Liefde	Emotie	minnebrandt
meij001verl01_01.TEI.2.text.body.div.div.sp.3174.s.2	Liefde	Emotie	minnen
meij001verl01_01.TEI.2.text.body.div.div.sp.3174.s.3	Wanhoop	Lichaamswerking	blaakt ons hart
meij001verl01_01.TEI.2.text.body.div.div.sp.3174.s.3	Wanhoop	Lichaamsdeel	hart
meij001verl01_01.TEI.2.text.body.div.div.sp.3174.s.3	Liefde	Lichaamswerking	blaakt ons hart
meij001verl01_01.TEI.2.text.body.div.div.sp.3174.s.3	Liefde	Lichaamsdeel	hart
meij001verl01_01.TEI.2.text.body.div.div.sp.3182.s.2	Liefde	Emotie	min
meij001verl01_01.TEI.2.text.body.div.div.sp.3182.s.2	Geluk	Emotie	luk
meij001verl01_01.TEI.2.text.body.div.div.sp.3182.s.2	Geluk	Emotie	luk
meij001verl01_01.TEI.2.text.body.div.div.sp.3182.s.2	Geluk	Emotie	luk
meij001verl01_01.TEI.2.text.body.div.div.sp.3182.s.2	Geluk	Emotie	luk
meij001verl01_01.TEI.2.text.body.div.div.sp.3275.s.1	Bedruktheid	Emotie	droef
meij001verl01_01.TEI.2.text.body.div.div.sp.3275.s.1	Verdriet	Emotie	droef
meij001verl01_01.TEI.2.text.body.div.div.sp.3288.s.1	Verlangen	Emotie	begheeren
meij001verl01_01.TEI.2.text.body.div.div.sp.3305.s.3	Liefde	Emotie	minziek
meij001verl01_01.TEI.2.text.body.div.div.sp.3305.s.3	Schaamte	Lichaamsdeel	hart
meij001verl01_01.TEI.2.text.body.div.div.sp.3305.s.3	Schaamte	Emotie	schaamt
meij001verl01_01.TEI.2.text.body.div.div.sp.3305.s.3	Liefde	Emotie	weedermin
meij001verl01_01.TEI.2.text.body.div.div.sp.3346.s.2	Verdriet	Emotie	verdriet
meij001verl01_01.TEI.2.text.body.div.div.sp.3589.s.8	Wanhoop	Lichaamswerking	waar zinkt uw hart
meij001verl01_01.TEI.2.text.body.div.div.sp.3589.s.8	Wanhoop	Lichaamsdeel	hart
meij001verl01_01.TEI.2.text.body.div.div.sp.3589.s.8	Woede	Lichaamswerking	uw ' tong deedt vuur , en vlammen , spuwen
meij001verl01_01.TEI.2.text.body.div.div.sp.3589.s.8	Woede	Lichaamsdeel	tong
meij001verl01_01.TEI.2.text.body.div.div.sp.3589.s.12	Liefde	Lichaamswerking	minneghloedt
meij001verl01_01.TEI.2.text.body.div.div.sp.3589.s.12	Liefde	Emotie	minneghloedt
meij001verl01_01.TEI.2.text.body.div.div.sp.3589.s.18	Wroeging	Lichaamswerking	de spijt wringt my 't ghemoedt
meij001verl01_01.TEI.2.text.body.div.div.sp.3589.s.18	Wroeging	Emotie	spijt
meij001verl01_01.TEI.2.text.body.div.div.sp.3589.s.18	Wroeging	Lichaamsdeel	ghemoedt
meij001verl01_01.TEI.2.text.body.div.div.sp.3589.s.20	Liefde	Emotie	minne
meij001verl01_01.TEI.2.text.body.div.div.sp.3601.s.1	Liefde	Emotie	min
meij001verl01_01.TEI.2.text.body.div.div.sp.3634.s.1	Wanhoop	Lichaamswerking	ik bezwijk in zulk een lyen
meij001verl01_01.TEI.2.text.body.div.div.sp.3634.s.1	Wanhoop	Emotie	lyen
meij001verl01_01.TEI.2.text.body.div.div.sp.3634.s.1	Verdriet	Lichaamswerking	ik bezwijk in zulk een lyen
meij001verl01_01.TEI.2.text.body.div.div.sp.3634.s.1	Verdriet	Emotie	lyen
meij001verl01_01.TEI.2.text.body.div.div.sp.3692.s.1	Wroeging	Lichaamswerking	mijn hart gheknaaghdt wordt van berouw
meij001verl01_01.TEI.2.text.body.div.div.sp.3692.s.1	Wroeging	Lichaamsdeel	hart
meij001verl01_01.TEI.2.text.body.div.div.sp.3692.s.1	Wroeging	Emotie	berouw
meij001verl01_01.TEI.2.text.body.div.div.sp.3692.s.1	Woede	Emotie	tooren
meij001verl01_01.TEI.2.text.body.div.div.sp.3692.s.1	Angst	Emotie	vreeze
meij001verl01_01.TEI.2.text.body.div.div.sp.3692.s.3	Trots	Lichaamswerking	mijn ' boezem vult
meij001verl01_01.TEI.2.text.body.div.div.sp.3692.s.3	Trots	Lichaamsdeel	boezem
meij001verl01_01.TEI.2.text.body.div.div.sp.3692.s.3	Trots	Lichaamswerking	door mijne ad'ren vloeit
meij001verl01_01.TEI.2.text.body.div.div.sp.3692.s.3	Trots	Lichaamsdeel	ad'ren
meij001verl01_01.TEI.2.text.body.div.div.sp.3714.s.1	Woede	Emotie	tooren
meij001verl01_01.TEI.2.text.body.div.div.sp.3714.s.3	Liefde	Lichaamswerking	minneghloedt
meij001verl01_01.TEI.2.text.body.div.div.sp.3714.s.3	Liefde	Emotie	minneghloedt
meij001verl01_01.TEI.2.text.body.div.div.sp.3719.s.1	Woede	Emotie	ghramschap
meij001verl01_01.TEI.2.text.body.div.div.sp.3719.s.1	Woede	Lichaamswerking	ghramschap wil , in woeder vlammen , blaaken
meij001verl01_01.TEI.2.text.body.div.div.sp.3725.s.1	Woede	Emotie	toorn
meij001verl01_01.TEI.2.text.body.div.div.sp.3725.s.1	Liefde	Emotie	beminnen
meij001verl01_01.TEI.2.text.body.div.div.sp.3725.s.1	Toewijding	Emotie	beminnen
meij001verl01_01.TEI.2.text.body.div.div.sp.3769.s.1	Verlangen	Emotie	begheeren
meij001verl01_01.TEI.2.text.body.div.div.sp.3772.s.1	Wroeging	Emotie	naberouw
meij001verl01_01.TEI.2.text.body.div.div.sp.3775.s.1	Liefde	Emotie	minnevuur
meij001verl01_01.TEI.2.text.body.div.div.sp.3786.s.1	Verlangen	EmotioneleHandeling	smeeken
meij001verl01_01.TEI.2.text.body.div.div.sp.3786.s.1	Wanhoop	EmotioneleHandeling	smeeken
meij001verl01_01.TEI.2.text.body.div.div.sp.3826.s.1	Verdriet	Emotie	smart
meij001verl01_01.TEI.2.text.body.div.div.sp.3826.s.2	Liefde	Lichaamswerking	het kilste hart t'ontvonken
meij001verl01_01.TEI.2.text.body.div.div.sp.3826.s.2	Liefde	Lichaamsdeel	hart
meij001verl01_01.TEI.2.text.body.div.div.sp.3826.s.2	Ontroering	Lichaamswerking	het kilste hart t'ontvonken
meij001verl01_01.TEI.2.text.body.div.div.sp.3826.s.2	Ontroering	Lichaamsdeel	hart
meij001verl01_01.TEI.2.text.body.div.div.sp.3826.s.4	Liefde	Emotie	min
meij001verl01_01.TEI.2.text.body.div.div.sp.3826.s.4	Ontzag	Emotie	min
meij001verl01_01.TEI.2.text.body.div.div.sp.3826.s.4	Haat	Emotie	haat
meij001verl01_01.TEI.2.text.body.div.div.sp.3849.s.1	Verdriet	Lichaamswerking	dat my de borst doorsnijdt
meij001verl01_01.TEI.2.text.body.div.div.sp.3849.s.1	Verdriet	Lichaamsdeel	borst
meij001verl01_01.TEI.2.text.body.div.div.sp.3855.s.1	Verdriet	Emotie	hartenleedt
meij001verl01_01.TEI.2.text.body.div.div.sp.3858.s.1	Verdriet	Emotie	weedom
meij001verl01_01.TEI.2.text.body.div.div.sp.3888.s.1	Liefde	Emotie	liefde
meij001verl01_01.TEI.2.text.body.div.div.sp.3888.s.1	Liefde	Emotie	weedermin
meij001verl01_01.TEI.2.text.body.div.div.sp.3888.s.1	Liefde	Emotie	minne
meij001verl01_01.TEI.2.text.body.div.div.sp.3935.s.3	Wanhoop	Lichaamswerking	ik steeke in pijn
meij001verl01_01.TEI.2.text.body.div.div.sp.3935.s.3	Wanhoop	Emotie	pijn
meij001verl01_01.TEI.2.text.body.div.div.sp.3947.s.2	Liefde	Emotie	min
meij001verl01_01.TEI.2.text.body.div.div.sp.3990.s.1	Angst	Emotie	bang
meij001verl01_01.TEI.2.text.body.div.div.sp.3990.s.1	Angst	Lichaamsdeel	moede
meij001verl01_01.TEI.2.text.body.div.div.sp.4010.s.1	Verwondering	Emotie	verwonderdt
meij001verl01_01.TEI.2.text.body.div.div.sp.4010.s.2	Liefde	Emotie	minne
meij001verl01_01.TEI.2.text.body.div.div.sp.4052.s.1	Liefde	Lichaamsdeel	ziel
meij001verl01_01.TEI.2.text.body.div.div.sp.4052.s.1	Liefde	Emotie	minneprangen
meij001verl01_01.TEI.2.text.body.div.div.sp.4052.s.1	Verdriet	Emotie	minneprangen
meij001verl01_01.TEI.2.text.body.div.div.sp.4072.s.1	Achterdocht	Emotie	achterdócht
meij001verl01_01.TEI.2.text.body.div.div.sp.4072.s.1	Liefde	Emotie	min
meij001verl01_01.TEI.2.text.body.div.div.sp.4092.s.1	Achterdocht	Emotie	arghewaan
